dependent_spouse,hmale,hage,dep_child,started_business,average_risk_attitude,above_average_risk_attitude,substantial_risk_attitude,college4,grad,ln_total_incomer,log_amt_loan_total_fin_w,amt_loan_total_fin_w,ln_new_worthr,log_share_risky_assets_3_w,share_risky_assets_3_w,ln_Rm_p4,vol_Rm_p4,aaa_diff
1,1,68,0,1,1,0,0,0,1,10.73506,-18.42068,0,13.91698,-18.42068,0,.3624222,5.898269,.36
0,1,53,0,0,1,0,0,0,1,11.39254,-18.42068,0,12.4135,-2.335375,.0967742,.3624222,5.898269,.36
1,1,53,1,1,1,0,0,0,1,12.64037,-18.42068,0,13.4102,-18.42068,0,.3624222,5.898269,.36
1,1,71,0,1,0,0,1,1,0,16.45099,-18.42068,0,18.0912,-2.367904,.0936768,.3624222,5.898269,.36
0,0,71,0,0,1,0,0,0,1,11.0021,-18.42068,0,13.5242,-.8329091,.4347826,.3624222,5.898269,.36
0,1,62,0,0,1,0,0,1,0,12.55547,-18.42068,0,14.69911,-2.567145,.0767544,.3624222,5.898269,.36
1,1,56,0,1,1,0,0,0,1,12.38882,-18.42068,0,14.78523,-.3613391,.6967427,.3624222,5.898269,.36
1,1,62,0,0,0,0,1,1,0,12.45973,-18.42068,0,16.40329,-2.480234,.0837236,.3624222,5.898269,.36
1,1,50,0,1,0,1,0,0,1,11.5257,-18.42068,0,14.59196,-4.056383,.0173115,.3624222,5.898269,.36
1,1,62,1,1,1,0,0,0,1,13.01729,-18.42068,0,15.48271,-.4371252,.6458905,.3624222,5.898269,.36
0,1,56,0,1,1,0,0,0,1,13.48545,-18.42068,0,16.37765,-18.42068,0,.3624222,5.898269,.36
0,1,50,0,0,1,0,0,1,0,12.42546,-18.42068,0,13.93692,-1.367791,.2546689,.3624222,5.898269,.36
1,1,56,1,0,0,1,0,0,1,14.74359,-18.42068,0,16.88578,-.3040966,.7377896,.3624222,5.898269,.36
1,1,62,0,0,1,0,0,0,1,11.87098,-18.42068,0,13.70287,-1.136311,.3210011,.3624222,5.898269,.36
0,0,53,0,0,0,1,0,1,0,10.99566,-4.601592,.0100358,12.58175,-.8950133,.4086021,.3624222,5.898269,.36
1,1,68,0,0,0,0,0,0,1,11.73603,-18.42068,0,13.69831,-3.157041,.0425515,.3624222,5.898269,.36
1,1,62,0,0,0,1,0,0,1,11.48684,-18.42068,0,15.19111,-.8003859,.4491556,.3624222,5.898269,.36
1,1,53,1,1,1,0,0,0,1,12.36254,-18.42068,0,13.53281,-18.42068,0,.3624222,5.898269,.36
1,1,65,0,0,1,0,0,1,0,11.81173,-18.42068,0,12.419,-18.42068,0,.3624222,5.898269,.36
1,1,50,0,0,1,0,0,0,1,11.40381,-18.42068,0,12.50501,-18.42068,0,.3624222,5.898269,.36
1,1,56,0,0,0,1,0,0,1,11.99225,-18.42068,0,13.29747,-.8100409,.4448399,.3624222,5.898269,.36
0,0,68,0,0,0,1,0,1,0,11.20796,-18.42068,0,13.13316,-18.42068,0,.3624222,5.898269,.36
1,1,71,0,0,1,0,0,1,0,12.861,-18.42068,0,16.92624,-18.42068,0,.3624222,5.898269,.36
1,1,53,2,0,1,0,0,0,1,12.19963,-18.42068,0,13.88161,-3.022861,.0486618,.3624222,5.898269,.36
1,1,71,0,0,1,0,0,0,1,11.15625,-18.42068,0,14.70134,-.4398145,.6441559,.3624222,5.898269,.36
1,1,68,0,0,1,0,0,1,0,15.67504,-18.42068,0,17.06986,-.4425189,.6424162,.3624222,5.898269,.36
1,1,65,0,0,0,1,0,0,1,17.03074,-18.42068,0,18.36695,-.2478815,.7804524,.3624222,5.898269,.36
1,1,65,0,0,1,0,0,0,1,10.97548,-18.42068,0,17.41234,-.8077505,.4458599,.3624222,5.898269,.36
1,1,68,0,0,1,0,0,1,0,12.27716,-18.42068,0,-15.68415,-.7023156,.4954368,.3624222,5.898269,.36
1,1,65,0,0,0,1,0,1,0,10.39154,-18.42068,0,13.8831,-18.42068,0,.3624222,5.898269,.36
1,1,71,0,1,1,0,0,0,1,11.05089,-18.42068,0,14.57585,-18.42068,0,.3624222,5.898269,.36
1,1,53,1,0,0,0,0,0,1,15.00996,-18.42068,0,13.67984,-18.42068,0,.3624222,5.898269,.36
1,1,50,2,0,0,0,0,0,1,12.02995,-18.42068,0,14.11186,-18.42068,0,.3624222,5.898269,.36
1,1,62,0,0,1,0,0,1,0,13.36156,-18.42068,0,15.82486,-.3316841,.717714,.3624222,5.898269,.36
0,1,53,1,0,0,0,1,0,1,10.96969,-18.42068,0,12.06126,-18.42068,0,.3624222,5.898269,.36
0,0,59,0,0,1,0,0,0,1,10.40077,-18.42068,0,12.46687,-.3022188,.7391763,.3624222,5.898269,.36
1,1,65,0,1,0,1,0,1,0,12.22274,-18.42068,0,15.83864,-.6409602,.5267864,.3624222,5.898269,.36
1,1,53,0,0,0,1,0,0,1,12.56854,-18.42068,0,13.40791,-18.42068,0,.3624222,5.898269,.36
1,1,62,0,0,1,0,0,0,1,14.45041,-18.42068,0,18.31547,-1.892897,.1506349,.3624222,5.898269,.36
1,1,68,0,1,0,0,0,1,0,14.97354,-18.42068,0,17.13894,-18.42068,0,.3624222,5.898269,.36
1,1,59,0,1,1,0,0,1,0,12.35804,-18.42068,0,15.39771,-5.003945,.0067114,.3624222,5.898269,.36
0,0,71,0,0,0,0,0,1,0,9.680344,-18.42068,0,-9.740969,-18.42068,0,.3624222,5.898269,.36
1,1,68,0,1,0,1,0,0,1,12.7546,-18.42068,0,15.55365,-1.354029,.2581978,.3624222,5.898269,.36
1,1,56,0,1,0,1,0,1,0,13.24121,-18.42068,0,15.91185,-.6426231,.5259111,.3624222,5.898269,.36
1,1,62,0,0,1,0,0,1,0,15.12376,-18.42068,0,17.58889,-.133334,.8751727,.3624222,5.898269,.36
1,1,50,0,0,1,0,0,0,1,12.21885,-18.42068,0,13.41376,-18.42068,0,.3624222,5.898269,.36
1,1,68,0,1,0,0,1,0,1,15.08758,-18.42068,0,18.00958,-.6743941,.509465,.3624222,5.898269,.36
0,0,71,0,0,0,0,0,1,0,11.46163,-18.42068,0,12.69373,-18.42068,0,.3624222,5.898269,.36
1,1,50,1,0,1,0,0,1,0,11.02574,-18.42068,0,14.49779,-18.42068,0,.3624222,5.898269,.36
1,1,50,3,1,1,0,0,1,0,11.50917,-18.42068,0,12.18432,-18.42068,0,.3624222,5.898269,.36
1,1,56,0,0,0,0,1,0,1,12.04398,-18.42068,0,14.31758,-1.596353,.2026342,.3624222,5.898269,.36
1,1,59,1,0,0,0,0,0,1,12.65836,-18.42068,0,12.83263,-2.109,.1213592,.3624222,5.898269,.36
1,1,50,0,0,1,0,0,1,0,11.55796,-18.42068,0,14.64045,-3.759104,.0233046,.3624222,5.898269,.36
1,1,59,1,0,0,1,0,1,0,14.68298,-18.42068,0,17.36793,-3.15955,.0424448,.3624222,5.898269,.36
1,1,59,0,1,1,0,0,1,0,11.4014,-18.42068,0,10.52476,-18.42068,0,.3624222,5.898269,.36
0,1,65,0,1,1,0,0,1,0,9.857453,-18.42068,0,10.91238,-18.42068,0,.3624222,5.898269,.36
1,1,53,1,0,0,1,0,0,1,12.99158,-18.42068,0,15.53636,-1.59714,.2024747,.3624222,5.898269,.36
1,1,65,0,0,1,0,0,0,1,-18.42068,-18.42068,0,13.92477,-.9830994,.3741497,.3624222,5.898269,.36
1,1,62,0,1,0,1,0,0,1,13.27012,-18.42068,0,17.62729,-.9315031,.3939611,.3624222,5.898269,.36
1,1,65,0,0,1,0,0,1,0,12.0741,-18.42068,0,14.64964,-.3497602,.7048571,.3624222,5.898269,.36
1,1,62,0,1,1,0,0,0,1,14.46983,-18.42068,0,16.4811,-.541109,.5821024,.3624222,5.898269,.36
0,0,62,0,0,0,0,0,1,0,10.33627,-18.42068,0,10.38315,-18.42068,0,.3624222,5.898269,.36
1,1,62,1,0,1,0,0,0,1,12.04465,-18.42068,0,15.76964,-1.103359,.3317547,.3624222,5.898269,.36
1,1,59,0,0,0,1,0,1,0,13.10882,-18.42068,0,16.37733,-18.42068,0,.3624222,5.898269,.36
1,1,71,1,0,0,0,0,1,0,10.62133,-18.42068,0,13.5171,-18.42068,0,.3624222,5.898269,.36
1,1,62,1,1,0,1,0,0,1,14.43061,-18.42068,0,17.14975,-2.023251,.1322248,.3624222,5.898269,.36
1,1,68,0,0,0,0,0,0,1,11.57903,-18.42068,0,12.16681,-1.08619,.3375,.3624222,5.898269,.36
1,1,53,4,1,0,0,1,1,0,-18.42068,-18.42068,0,14.95648,-18.42068,0,.3624222,5.898269,.36
1,1,53,4,1,1,0,0,0,1,11.78645,-18.42068,0,14.38396,-18.42068,0,.3624222,5.898269,.36
1,1,50,0,0,1,0,0,0,1,11.42216,-18.42068,0,11.96078,-18.42068,0,.3624222,5.898269,.36
1,1,53,0,1,1,0,0,1,0,12.57912,-18.42068,0,14.2698,-2.928078,.0534998,.3624222,5.898269,.36
1,1,56,0,0,0,1,0,0,1,13.65174,-18.42068,0,16.31413,-2.086251,.1241516,.3624222,5.898269,.36
0,1,71,0,0,0,0,0,1,0,9.615806,-18.42068,0,5.438079,-18.42068,0,.3624222,5.898269,.36
1,1,71,0,0,0,1,0,0,1,12.19602,-18.42068,0,11.12807,-1.894133,.1504487,.3624222,5.898269,.36
1,1,53,0,1,1,0,0,0,1,13.71392,-18.42068,0,14.87389,-1.499846,.2231645,.3624222,5.898269,.36
1,1,53,2,1,0,1,0,0,1,13.61062,-18.42068,0,15.16847,-18.42068,0,.3624222,5.898269,.36
0,1,56,0,0,0,1,0,1,0,10.95374,-18.42068,0,14.03737,-.6112087,.5426945,.3624222,5.898269,.36
1,1,50,0,0,0,1,0,0,1,14.09944,-18.42068,0,16.75012,-.2044816,.8150697,.3624222,5.898269,.36
1,1,62,2,1,0,0,1,0,1,11.56004,-18.42068,0,14.407,-18.42068,0,.3624222,5.898269,.36
1,1,68,1,0,0,0,1,1,0,12.11552,-18.42068,0,14.1836,-18.42068,0,.3624222,5.898269,.36
1,1,59,0,0,0,0,1,1,0,15.90121,-18.42068,0,18.28507,-18.42068,0,.3624222,5.898269,.36
1,1,62,0,1,0,1,0,0,1,12.41571,-18.42068,0,15.40595,-18.42068,0,.3624222,5.898269,.36
1,1,53,0,0,1,0,0,1,0,11.53679,-18.42068,0,11.77827,-.4356709,.6468306,.3624222,5.898269,.36
1,1,62,0,0,0,0,0,0,1,11.49942,-18.42068,0,12.4645,-2.639057,.0714286,.3624222,5.898269,.36
1,1,56,1,0,1,0,0,0,1,11.87003,-18.42068,0,13.58547,-18.42068,0,.3624222,5.898269,.36
1,1,56,2,1,0,1,0,1,0,15.30724,-18.42068,0,16.72589,-1.77818,.1689453,.3624222,5.898269,.36
0,1,68,0,0,1,0,0,0,1,10.55738,-18.42068,0,14.02164,-.7984772,.4500137,.3624222,5.898269,.36
1,1,50,1,0,1,0,0,1,0,12.177,-18.42068,0,8.873441,-18.42068,0,.3624222,5.898269,.36
1,1,71,0,0,0,0,1,1,0,17.36542,-18.42068,0,19.0246,-.3542383,.7017077,.3624222,5.898269,.36
1,1,53,1,0,1,0,0,0,1,12.34274,-18.42068,0,17.20225,-3.257847,.0384711,.3624222,5.898269,.36
0,1,71,0,1,0,0,1,1,0,13.40905,-18.42068,0,16.67559,-18.42068,0,.3624222,5.898269,.36
1,1,53,1,0,0,0,1,0,1,12.40727,-18.42068,0,15.87967,-.2909809,.7475299,.3624222,5.898269,.36
0,0,56,0,1,1,0,0,1,0,11.3424,-18.42068,0,14.27688,-.0299471,.9704969,.3624222,5.898269,.36
0,1,50,1,1,1,0,0,0,1,11.28603,-2.900047,.0550206,13.26617,-18.42068,0,.3624222,5.898269,.36
0,0,62,0,0,1,0,0,0,1,11.49942,-18.42068,0,12.25906,-18.42068,0,.3624222,5.898269,.36
1,1,65,0,0,0,0,1,0,1,15.25641,-18.42068,0,17.79954,-.5997102,.5489707,.3624222,5.898269,.36
1,1,53,1,0,1,0,0,0,1,14.86043,-18.42068,0,16.53085,-1.019393,.3608138,.3624222,5.898269,.36
1,1,71,0,1,0,1,0,0,1,11.75194,-18.42068,0,15.0697,-1.054312,.3484321,.3624222,5.898269,.36
1,1,62,0,0,1,0,0,0,1,13.86263,-18.42068,0,17.0848,-.3683473,.6918768,.3624222,5.898269,.36
1,1,65,0,0,1,0,0,1,0,13.96155,-18.42068,0,16.25124,-18.42068,0,.3624222,5.898269,.36
1,1,53,0,0,1,0,0,1,0,15.59311,-18.42068,0,16.20572,-2.120679,.1199501,.3624222,5.898269,.36
1,1,65,0,1,0,0,1,0,1,15.86061,-18.42068,0,16.86527,-.5387415,.5834821,.3624222,5.898269,.36
1,1,59,0,0,1,0,0,0,1,12.70336,-18.42068,0,14.07829,-1.6346,.1950303,.3624222,5.898269,.36
1,1,65,0,0,0,1,0,1,0,12.36178,-18.42068,0,14.01025,-18.42068,0,.3624222,5.898269,.36
0,1,62,0,1,0,0,1,1,0,14.92937,-18.42068,0,17.49696,-.7537718,.4705882,.3624222,5.898269,.36
0,1,50,0,0,1,0,0,0,1,11.22149,-18.42068,0,11.88073,-18.42068,0,.3624222,5.898269,.36
1,1,65,0,0,0,1,0,0,1,14.97227,-18.42068,0,18.44283,-.4721264,.6236747,.3624222,5.898269,.36
1,1,59,0,1,0,1,0,1,0,11.77701,-18.42068,0,14.65565,-18.42068,0,.3624222,5.898269,.36
1,1,56,0,0,0,0,0,1,0,11.55532,2.80336,16.5,11.02606,-18.42068,0,.3624222,5.898269,.36
1,1,68,0,1,1,0,0,1,0,10.8025,-18.42068,0,10.8369,-18.42068,0,.3624222,5.898269,.36
1,1,62,0,1,0,1,0,0,1,10.33627,-18.42068,0,16.17685,-18.42068,0,.3624222,5.898269,.36
0,1,62,0,0,1,0,0,1,0,15.13371,-18.42068,0,17.63469,-1.134807,.3214843,.3624222,5.898269,.36
1,1,59,1,0,0,1,0,0,1,15.10125,-18.42068,0,18.17723,-1.209918,.2982217,.3624222,5.898269,.36
0,0,62,0,0,0,0,0,1,0,9.325665,-18.42068,0,11.7558,-18.42068,0,.3624222,5.898269,.36
1,1,62,0,1,1,0,0,1,0,12.73416,-18.42068,0,14.74834,-.0498419,.9513798,.3624222,5.898269,.36
1,1,71,1,0,1,0,0,0,1,14.84869,-18.42068,0,17.28162,-.893998,.4090172,.3624222,5.898269,.36
0,0,65,0,0,0,1,0,0,1,11.35497,-18.42068,0,12.87788,-3.57515,.0280112,.3624222,5.898269,.36
1,1,59,0,0,0,1,0,0,1,11.96939,-18.42068,0,14.107,-2.527727,.0798403,.3624222,5.898269,.36
1,1,59,0,1,0,1,0,0,1,13.38847,-18.42068,0,15.97171,-1.320563,.266985,.3624222,5.898269,.36
1,1,65,0,0,1,0,0,1,0,12.03487,-18.42068,0,13.70766,-1.868111,.1544151,.3624222,5.898269,.36
1,1,62,0,0,1,0,0,0,1,12.85396,-18.42068,0,15.79806,-.1626856,.8498583,.3624222,5.898269,.36
1,1,59,1,0,1,0,0,0,1,11.96939,-18.42068,0,13.94797,-1.005356,.3659143,.3624222,5.898269,.36
1,1,53,0,1,1,0,0,0,1,13.44135,-3.314913,.0363372,14.68563,-18.42068,0,.3624222,5.898269,.36
1,1,56,0,1,0,1,0,1,0,15.33576,-18.42068,0,17.96087,-.9572129,.3839615,.3624222,5.898269,.36
0,1,71,0,0,0,0,0,1,0,9.10498,-18.42068,0,12.67701,-18.42068,0,.3624222,5.898269,.36
1,1,71,0,0,1,0,0,1,0,12.42922,-18.42068,0,14.16321,-.6033316,.5469862,.3624222,5.898269,.36
1,1,62,0,0,0,1,0,0,1,12.38525,-18.42068,0,15.4122,-.3516414,.7035323,.3624222,5.898269,.36
0,1,65,0,0,0,1,0,0,1,13.32503,,,15.3551,,,.3624222,5.898269,.36
1,1,62,0,0,1,0,0,1,0,11.94571,-18.42068,0,13.62243,-18.42068,0,.3624222,5.898269,.36
1,1,68,0,0,0,1,0,1,0,10.78052,-18.42068,0,14.83784,-.2901955,.7481173,.3624222,5.898269,.36
1,1,56,0,0,1,0,0,0,1,12.34626,-18.42068,0,15.75653,-.5934134,.5524384,.3624222,5.898269,.36
0,0,56,0,0,1,0,0,0,1,10.84838,-18.42068,0,11.18881,-18.42068,0,.3624222,5.898269,.36
1,1,59,2,1,1,0,0,0,1,14.44732,-18.42068,0,17.07584,-.213644,.8076358,.3624222,5.898269,.36
1,1,59,0,1,1,0,0,0,1,15.75736,-18.42068,0,17.14539,-.7734222,.4614312,.3624222,5.898269,.36
1,1,65,0,1,0,0,0,0,1,13.6021,-18.42068,0,18.46981,-18.42068,0,.3624222,5.898269,.36
0,1,62,0,1,0,0,1,0,1,12.27068,-18.42068,0,16.03497,-.5283632,.5895692,.3624222,5.898269,.36
1,1,71,0,0,1,0,0,1,0,14.45736,-18.42068,0,17.72429,-1.466952,.2306274,.3624222,5.898269,.36
1,1,59,0,1,0,1,0,1,0,13.14032,-18.42068,0,15.69676,-2.602504,.0740878,.3624222,5.898269,.36
1,1,53,0,1,1,0,0,0,1,11.70155,-18.42068,0,14.66119,-3.057767,.0469925,.3624222,5.898269,.36
1,1,50,0,0,1,0,0,0,1,12.20232,-18.42068,0,13.81092,-3.898727,.0202677,.3624222,5.898269,.36
1,1,53,0,0,1,0,0,0,1,11.45924,-18.42068,0,13.4491,-18.42068,0,.3624222,5.898269,.36
1,1,65,0,1,1,0,0,0,1,10.24312,-18.42068,0,16.11756,-1.621496,.1976029,.3624222,5.898269,.36
1,1,68,0,0,1,0,0,1,0,11.19337,-18.42068,0,14.97186,-.4337012,.6481059,.3624222,5.898269,.36
1,1,56,2,1,0,1,0,1,0,14.41163,-18.42068,0,18.61121,-.672482,.5104401,.3624222,5.898269,.36
1,1,53,1,1,1,0,0,0,1,13.52854,-18.42068,0,16.26352,-1.674634,.1873767,.3624222,5.898269,.36
1,1,59,1,0,0,1,0,0,1,11.30903,-18.42068,0,14.97114,-18.42068,0,.3624222,5.898269,.36
1,1,59,0,0,0,1,0,0,1,12.58006,-18.42068,0,14.96678,-.8712934,.41841,.3624222,5.898269,.36
1,1,50,1,1,0,1,0,0,1,14.16006,-18.42068,0,17.55279,-18.42068,0,.3624222,5.898269,.36
1,1,62,0,1,0,1,0,0,1,17.4865,-18.42068,0,19.5631,-.6360951,.5293555,.3624222,5.898269,.36
1,1,53,2,0,0,1,0,0,1,12.99853,-18.42068,0,16.28897,-.6257812,.5348434,.3624222,5.898269,.36
1,1,59,2,1,0,1,0,0,1,12.39683,-18.42068,0,14.29577,-.3777946,.6853713,.3624222,5.898269,.36
1,1,71,0,1,1,0,0,0,1,14.20077,-18.42068,0,14.07788,-.9126515,.4014583,.3624222,5.898269,.36
1,1,71,0,0,1,0,0,1,0,13.48701,-18.42068,0,16.40748,-.082673,.9206522,.3624222,5.898269,.36
1,1,62,0,1,1,0,0,0,1,14.53196,-18.42068,0,16.73772,-1.760254,.1720012,.3624222,5.898269,.36
1,1,50,1,1,0,0,1,0,1,12.15102,-18.42068,0,18.65072,-18.42068,0,.3624222,5.898269,.36
1,1,53,1,0,1,0,0,1,0,11.39254,-18.42068,0,9.847375,-18.42068,0,.3624222,5.898269,.36
1,1,56,1,0,0,0,1,0,1,13.99349,-18.42068,0,16.19204,-.9113184,.4019939,.3624222,5.898269,.36
1,1,50,0,1,0,1,0,0,1,11.34665,-18.42068,0,13.61493,-18.42068,0,.3624222,5.898269,.36
1,1,62,2,1,1,0,0,0,1,13.64095,-18.42068,0,15.79764,-.7260824,.4838006,.3624222,5.898269,.36
1,1,59,0,0,0,1,0,0,1,11.416,-18.42068,0,14.86852,-1.613068,.1992754,.3624222,5.898269,.36
1,1,68,2,1,0,0,1,0,1,14.23227,-18.42068,0,19.85147,-2.357253,.0946799,.3624222,5.898269,.36
1,1,65,1,0,0,0,0,1,0,11.01322,-18.42068,0,9.704576,-18.42068,0,.3624222,5.898269,.36
1,1,53,0,1,1,0,0,0,1,13.80907,-18.42068,0,15.30559,-1.530105,.2165129,.3624222,5.898269,.36
0,0,62,0,0,0,1,0,1,0,11.57174,-18.42068,0,13.67587,-1.371136,.2538185,.3624222,5.898269,.36
1,1,59,0,1,1,0,0,1,0,15.71299,-18.42068,0,17.96193,-.0299471,.9704969,.3624222,5.898269,.36
1,1,68,0,1,0,1,0,0,1,13.47515,-18.42068,0,18.30172,-18.42068,0,.3624222,5.898269,.36
1,1,68,0,1,0,0,1,1,0,13.29283,-18.42068,0,16.96407,-.2123425,.8086876,.3624222,5.898269,.36
1,1,56,0,0,1,0,0,0,1,10.95374,-18.42068,0,15.33567,-18.42068,0,.3624222,5.898269,.36
1,1,59,0,0,1,0,0,1,0,13.02544,-18.42068,0,17.32711,-.1305895,.8775779,.3624222,5.898269,.36
1,1,53,0,0,1,0,0,1,0,12.53611,-18.42068,0,14.05953,-18.42068,0,.3624222,5.898269,.36
1,1,65,0,0,0,0,0,1,0,10.66183,-18.42068,0,13.61041,-18.42068,0,.3624222,5.898269,.36
1,1,62,0,1,0,1,0,0,1,11.98493,-18.42068,0,13.19343,-18.42068,0,.3624222,5.898269,.36
1,1,56,0,0,0,0,1,0,1,14.37146,-18.42068,0,16.51052,-.5350747,.5856255,.3624222,5.898269,.36
0,1,71,0,0,1,0,0,1,0,10.87805,-18.42068,0,10.33364,-18.42068,0,.3624222,5.898269,.36
1,1,62,2,1,1,0,0,1,0,11.54821,-18.42068,0,13.69037,-2.148298,.1166826,.3624222,5.898269,.36
1,1,62,0,1,1,0,0,0,1,16.51835,-18.42068,0,19.51535,-.0299471,.9704969,.3624222,5.898269,.36
1,1,71,0,0,1,0,0,1,0,11.28978,-18.42068,0,12.28072,-.5446472,.5800464,.3624222,5.898269,.36
1,1,50,0,0,0,1,0,0,1,13.32291,-18.42068,0,17.57121,-.9744049,.3774169,.3624222,5.898269,.36
1,1,62,0,0,1,0,0,0,1,14.28751,-18.42068,0,15.28048,-.1634784,.8491848,.3624222,5.898269,.36
1,1,59,0,0,0,0,0,0,1,11.62455,-18.42068,0,13.82764,-.8488351,.4279131,.3624222,5.898269,.36
1,1,56,7,1,0,0,1,0,1,14.74359,-18.42068,0,16.69681,-3.097205,.0451753,.3624222,5.898269,.36
0,0,59,0,0,1,0,0,0,1,11.22495,-18.42068,0,12.18517,-1.092606,.3353414,.3624222,5.898269,.36
1,1,59,0,0,0,1,0,1,0,11.5386,-18.42068,0,15.55499,-18.42068,0,.3624222,5.898269,.36
1,1,59,1,1,0,1,0,0,1,12.53375,-18.42068,0,15.14998,-1.384804,.2503728,.3624222,5.898269,.36
1,1,53,0,0,0,0,0,0,1,12.67921,-18.42068,0,13.30591,-18.42068,0,.3624222,5.898269,.36
0,0,68,0,0,1,0,0,0,1,11.27792,-18.42068,0,14.52823,-.2532302,.7762892,.3624222,5.898269,.36
1,1,59,0,1,1,0,0,1,0,14.00627,-18.42068,0,16.78792,-.9755225,.3769953,.3624222,5.898269,.36
1,1,65,0,1,0,1,0,0,1,11.86052,-3.195948,.0409277,12.79412,-2.215119,.1091405,.3624222,5.898269,.36
1,1,65,0,0,1,0,0,0,1,11.62941,-18.42068,0,14.42888,-.4027216,.6684982,.3624222,5.898269,.36
0,0,53,0,0,1,0,0,0,1,10.04015,-18.42068,0,11.49675,-1.667707,.1886792,.3624222,5.898269,.36
1,1,68,0,0,1,0,0,1,0,10.96284,-18.42068,0,12.66759,-18.42068,0,.3624222,5.898269,.36
1,1,56,0,0,0,1,0,0,1,14.15139,-18.42068,0,16.78363,-.5883055,.5552674,.3624222,5.898269,.36
1,1,62,0,0,1,0,0,0,1,11.67127,-18.42068,0,15.43799,-.5525537,.5754783,.3624222,5.898269,.36
0,0,71,0,0,0,1,0,1,0,11.92504,-18.42068,0,15.29352,-.9344427,.3928047,.3624222,5.898269,.36
1,1,62,0,1,0,1,0,1,0,14.0928,-18.42068,0,16.18363,-.7117236,.4907975,.3624222,5.898269,.36
1,1,53,0,1,1,0,0,0,1,11.93727,-18.42068,0,13.55923,-1.356694,.2575107,.3624222,5.898269,.36
1,1,68,0,0,1,0,0,1,0,10.47036,-18.42068,0,14.95388,-.5975372,.5501649,.3624222,5.898269,.36
1,1,50,0,0,0,0,0,0,1,14.39024,-18.42068,0,19.76629,-1.489375,.2255135,.3624222,5.898269,.36
1,1,53,0,1,1,0,0,1,0,12.57912,-18.42068,0,11.1737,-18.42068,0,.3624222,5.898269,.36
1,1,50,0,1,1,0,0,0,1,11.85748,-18.42068,0,17.49073,-18.42068,0,.3624222,5.898269,.36
1,1,56,1,1,0,1,0,1,0,14.32962,-18.42068,0,16.23675,-.5195621,.5947809,.3624222,5.898269,.36
1,1,65,0,0,1,0,0,0,1,11.80336,-18.42068,0,13.7076,-18.42068,0,.3624222,5.898269,.36
1,1,68,0,0,1,0,0,0,1,13.91117,-18.42068,0,17.56395,-.3056889,.7366157,.3624222,5.898269,.36
1,1,71,0,1,1,0,0,0,1,15.47183,-18.42068,0,18.09143,-.1261819,.8814545,.3624222,5.898269,.36
1,1,65,0,0,0,0,0,1,0,11.70637,-18.42068,0,11.81173,-1.686399,.1851852,.3624222,5.898269,.36
1,1,71,0,0,1,0,0,0,1,12.52088,-18.42068,0,15.19264,-.0838815,.9195402,.3624222,5.898269,.36
1,1,68,0,0,1,0,0,1,0,11.88651,-18.42068,0,16.70936,-.6153851,.5404328,.3624222,5.898269,.36
1,1,65,0,0,1,0,0,0,1,13.23082,-18.42068,0,15.63629,-.486901,.6145278,.3624222,5.898269,.36
1,1,56,0,0,1,0,0,0,1,15.24077,-18.42068,0,16.74396,-1.557276,.2107093,.3624222,5.898269,.36
1,1,59,0,1,1,0,0,1,0,15.21133,-18.42068,0,18.02088,-1.431425,.2389681,.3624222,5.898269,.36
0,1,56,2,1,1,0,0,0,1,10.76137,-18.42068,0,11.93394,-18.42068,0,.3624222,5.898269,.36
1,1,56,2,0,0,1,0,1,0,11.48437,-18.42068,0,13.33606,-4.921267,.0072899,.3624222,5.898269,.36
1,1,65,0,0,0,1,0,0,1,15.22672,-18.42068,0,17.90634,-1.533512,.2157764,.3624222,5.898269,.36
1,1,71,0,0,1,0,0,0,1,12.6792,-18.42068,0,13.32105,-1.007593,.3650967,.3624222,5.898269,.36
1,1,68,0,0,1,0,0,0,1,-18.42068,-18.42068,0,16.56857,-5.228429,.0053619,.3624222,5.898269,.36
1,1,71,0,0,0,1,0,0,1,11.8706,-18.42068,0,14.65362,-.741377,.4764574,.3624222,5.898269,.36
0,1,68,0,0,1,0,0,0,1,11.08473,-18.42068,0,16.3396,-.0313939,.9690937,.3624222,5.898269,.36
0,1,56,0,0,1,0,0,1,0,11.19668,-18.42068,0,12.69021,-2.139896,.117667,.3624222,5.898269,.36
1,1,53,3,0,0,1,0,0,1,13.19857,-1.96244,.1405152,14.14059,-1.046149,.3512881,.3624222,5.898269,.36
1,1,50,2,0,1,0,0,0,1,13.11527,-18.42068,0,15.32045,-2.107568,.1215332,.3624222,5.898269,.36
1,1,68,0,0,0,0,0,0,1,11.36831,3.305887,27.27273,9.854178,-18.42068,0,.3624222,5.898269,.36
0,1,68,0,0,1,0,0,0,1,15.49105,-18.42068,0,19.69901,-2.059139,.1275637,.3624222,5.898269,.36
0,0,71,0,1,1,0,0,1,0,15.80612,-18.42068,0,18.57885,-3.779222,.0228404,.3624222,5.898269,.36
1,1,56,0,0,1,0,0,0,1,14.17261,-18.42068,0,16.11539,-18.42068,0,.3624222,5.898269,.36
1,1,50,2,1,0,1,0,1,0,15.3084,-18.42068,0,17.54106,-.640349,.5271084,.3624222,5.898269,.36
1,1,53,0,0,1,0,0,1,0,11.47523,-18.42068,0,13.2483,-18.42068,0,.3624222,5.898269,.36
1,1,53,0,0,0,1,0,1,0,12.16041,-18.42068,0,12.80521,-.7289684,.4824063,.3624222,5.898269,.36
